id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
1483494,COMFORTABLE ROOM,24837497743,unconfirmed,Farrell,Manhattan,East Harlem,40.79107,-73.94381,United States,US,True,moderate,Private room,2016.0,$481 ,$96 ,3.0,216.0,5/14/2019,2.44,5.0,1.0,279.0,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
1484046,Charming Ridgewood Soulful  Walk-Up,4934211113,verified,Grant,Queens,Ridgewood,40.70215,-73.91139,United States,US,False,flexible,Private room,2011.0,$398 ,$80 ,2.0,98.0,5/1/2019,1.09,5.0,1.0,201.0,No parties. No overnight guests. Please use your time in the city to get out and explore and use the apartment as an experience to stay in a neighborhood where you'll never find a hotel! You are so close to everything!,
1484599,"Comfortable, well-appointed room",36365215267,verified,Davis,Brooklyn,Prospect Heights,40.67339,-73.96519,United States,US,True,flexible,Private room,2020.0,"$1,074 ",$215 ,2.0,61.0,6/2/2019,0.86,5.0,1.0,11.0,No smoking except smoke deck.,
1485151,2ND AVENUE OFF HOUSTON/LOFTLIKE STU,70962585384,verified,Miller,Manhattan,Lower East Side,40.72209,-73.99274,United States,US,True,strict,Entire home/apt,2019.0,$788 ,$158 ,30.0,13.0,4/23/2019,0.34,4.0,9.0,116.0,"No pets, and no smoking indoors.",
1486255,Historic Brooklyn 2-Bedroom Apt,43179153482,unconfirmed,Cunningham,Brooklyn,Bedford-Stuyvesant,40.69213,-73.951,United States,US,False,flexible,Entire home/apt,2008.0,"$1,171 ",$234 ,2.0,39.0,6/9/2019,0.47,2.0,2.0,332.0,"Shoes off apartment (slippers available to guests) No smoking of any substance on the property Respectful Friendly Quiet Leave things as they were found, clean after yourself  No dishes left in the sink  Please use green cups, bowls, utensils and plates and  Store dry foods in 2nd tall pantry cabinet for your personal food storage and store food in the fridge on the 2nd row Guests may not have additional guests without clearing them with me first",
1486808,APT W/ OUTDOOR SPACE!! LONG TERM RENTAL PREFERRED!,2398835933,verified,Russell,Manhattan,West Village,40.73237,-74.00608,United States,US,True,strict,Entire home/apt,2008.0,$736 ,$147 ,14.0,65.0,7/1/2019,0.73,4.0,1.0,195.0,,
1487360,Come and go as  you please in BKLN!,56143744968,verified,Bailey,Brooklyn,Kensington,40.64354,-73.97777,United States,US,True,moderate,Entire home/apt,2013.0,$887 ,$177 ,3.0,62.0,1/2/2019,0.71,2.0,1.0,115.0,"Shoes off apartment (slippers available to guests) No smoking of any substance on the property Respectful Friendly Quiet Leave things as they were found, clean after yourself  No dishes left in the sink  Please use white cups, bowls, utensils and plates and  Store dry foods in pantry cabinet below the microwave for your personal food storage and store food in the fridge on the left half of the 3rd row Guests may not have additional guests without clearing them with me first",
1487912,Room in Huge 1200sf W Harlem Suite,58535355760,verified,Wright,Manhattan,Harlem,40.80343,-73.9531,United States,US,False,strict,Private room,2022.0,$764 ,$153 ,3.0,47.0,6/30/2019,0.57,3.0,1.0,274.0,"No street shoes in the house, please, but especially not in the bedrooms. We recycle - make sure you do too while you're here. It's single stream so very easy -ask if you're not sure how it works. Check-in and check-out times are flexible all days except Sunday where check-out is by 11 a.m.",
1488465,"Huge, Sunny, Open Loft in Brooklyn",11976848782,unconfirmed,Howard,Brooklyn,Bushwick,40.70462,-73.9228,United States,US,True,moderate,Entire home/apt,2022.0,$480 ,$96 ,2.0,42.0,6/20/2019,0.48,4.0,1.0,215.0,- Guests can smoke outside the building in my backyard if they smoke. - Please arrive at or after 6:30pm as I work during the day and before 11:30pm.,
1489017,Cozy Nook in Heart of Williamsburg,97953465761,unconfirmed,Spencer,Brooklyn,Williamsburg,40.71394,-73.96267,United States,US,True,moderate,Private room,2015.0,$278 ,$56 ,3.0,207.0,6/16/2019,2.29,5.0,2.0,134.0,Shoes-off home Respectful Friendly Quiet No smoking of any substance on the property No pets Leave things as they were found Clean up after yourself Reminder: Rest of apartment (kitchen or living room) not available to guests  Guests may not have additional guests without clearing them with Celia or Jonathan.,
1489569,Peaceful Room...,84240416625,verified,Lloyd,Brooklyn,Bay Ridge,40.6339,-74.02035,United States,US,False,strict,Private room,2019.0,$327 ,$65 ,4.0,72.0,7/3/2019,0.81,3.0,2.0,67.0,#NAME?,
1490122,Cute Room in Historic Loft!,42267829819,unconfirmed,Jones,Brooklyn,Greenpoint,,,United States,US,True,flexible,Private room,2019.0,$524 ,$105 ,14.0,22.0,5/2/2019,0.25,1.0,1.0,266.0,"Pets are cool (just clean up after them!), smoking outside is allowed, and alcohol/coming home drunk is totally ok. If you drink our alcohol then please help replace it or chip in! Otherwise, we're pretty simple college guys who enjoy being social.",
1490674,Harlem on the Range,26743726959,unconfirmed,Hunt,Manhattan,Harlem,40.8076,-73.94433,United States,US,False,strict,Entire home/apt,2017.0,$488 ,$98 ,30.0,25.0,3/31/2019,0.28,5.0,1.0,311.0,"Starting mid-November, I am looking for a longer-term guest (2+ months); someone who is responsible and employed outside of the home. A sublease agreement will need to be signed for any stay longer than one month.",
1491226,Amazing Park Slope Duplex with Deck,49224319367,unconfirmed,Jones,Brooklyn,South Slope,40.66485,-73.98343,United States,US,False,flexible,Entire home/apt,2007.0,$433 ,$87 ,2.0,215.0,6/30/2019,2.42,1.0,1.0,325.0,"Just be clean, be tidy, be yourself and enjoy your stay.",
1491778,Entire 2 Bedroom Apartment in Williamsburg,33374680507,unconfirmed,Ferguson,Brooklyn,Williamsburg,40.71279,-73.95852,United States,US,True,flexible,Entire home/apt,2017.0,$758 ,$152 ,4.0,26.0,6/24/2017,0.73,4.0,1.0,313.0,,
1492331,Big Bright E Village 2BR (Baby Nursery),41738636720,unconfirmed,Cooper,Manhattan,Gramercy,40.73294,-73.98282,United States,US,False,strict,Entire home/apt,2009.0,$910 ,$182 ,5.0,18.0,1/2/2018,0.21,1.0,1.0,6.0,#NAME?,
1493435,"Luxury Williamsburg, Brooklyn LOFT",92944596194,unconfirmed,Hill,Brooklyn,Williamsburg,40.72091,-73.95814,United States,US,True,flexible,Entire home/apt,2020.0,$144 ,$29 ,2.0,320.0,7/7/2019,3.6,2.0,1.0,312.0,,
1493988,Artist Loft-McCarren Park-Williamsburg-BrooklynNYC,46126301420,unconfirmed,Nelson,Brooklyn,Williamsburg,40.71819,-73.95414,United States,US,False,moderate,Private room,2007.0,$705 ,$141 ,2.0,160.0,7/2/2019,1.8,1.0,2.0,122.0,"Unlike most other Airbnb listings, what we do here is long-term rentals by the year, or by the semester and we can welcome compatible short-term guests. We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.  1. Non-smoker preferred.  2. No loud music or TV etc.  3. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.  4. If you re not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.  5. Check-in time is flexible, but it has to be coordinated at least 24 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.  6. Inside the apartment, we take off our outside shoes. So if you bring your own flip-flops, slippers or some k",
1494540,Chelsea/Meat Packing  Artist Space!,62499830130,verified,Craig,Manhattan,West Village,40.73887,-74.00342,United States,US,False,strict,Private room,2016.0,"$1,145 ",$229 ,2.0,78.0,2/8/2019,1.22,4.0,1.0,57.0,Please note that there is no smoking or any type of drugs in the apartment and please be respectful of other apartment mates. You are welcome to use the kitchen appliances as long as you clean up after yourself!,
1495645,Large Master Bedroom - Williamsburg,66699478264,unconfirmed,Sullivan,Brooklyn,Williamsburg,40.71336,-73.96192,United States,US,False,strict,Private room,2019.0,$508 ,$102 ,2.0,219.0,6/19/2019,2.44,3.0,2.0,118.0,,
1497854,Cozy Upper East Side Studio,96569825556,verified,Ross,Manhattan,Upper East Side,40.77471,-73.95574,United States,US,True,moderate,Entire home/apt,2008.0,"$1,167 ",$233 ,2.0,32.0,6/23/2019,0.47,4.0,1.0,194.0,,
1498406,"Large Cozy Room #2, Landmark Home 1 Block to PRATT",26601523658,verified,West,Brooklyn,Clinton Hill,40.68625,-73.96446,United States,US,False,strict,Private room,2006.0,$352 ,$70 ,3.0,15.0,4/22/2019,0.18,3.0,6.0,61.0,No smoking on premises. no unnecessary noise.,
1498958,"Lovely studio in East Village, NY",13047221661,verified,Cole,Manhattan,East Village,40.725,-73.98851,United States,US,False,flexible,Entire home/apt,2021.0,$270 ,$54 ,5.0,1.0,11/16/2015,0.02,1.0,1.0,294.0,,
1499511,NYC Summer Discount  1 BR Gramercy Apt,9936895972,verified,Cole,Manhattan,Kips Bay,40.74016,-73.97665,United States,US,False,strict,Entire home/apt,2009.0,$510 ,$102 ,3.0,12.0,6/30/2019,0.14,1.0,1.0,73.0,"Unlike most other Airbnb listings, what we do here is long-term rentals by the year, or by the semester.  We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.  1. Towels and linens (sheets, blankets, and pillows) are NOT provided. The bed is twin size.  2. No smoking on the premises.  3. No loud music or TV etc.  4. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.  5. If you are not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.  6. Check-in time has to be coordinated at least 48 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.  7. Inside the apartment, we take off our outside shoes. So if you bring your ",
1500063,"Awesome views, Central location",87372619942,verified,Dixon,Manhattan,Midtown,40.75023,-73.98293,United States,US,True,moderate,Entire home/apt,2021.0,$758 ,$152 ,10.0,19.0,6/11/2019,0.27,4.0,1.0,225.0,,
1500615,Spacious Manhattan Apartment near Central Park,53028601127,unconfirmed,Nelson,Manhattan,Upper West Side,40.78867,-73.96809,United States,US,True,strict,Entire home/apt,2012.0,"$1,121 ",$224 ,3.0,297.0,6/24/2019,3.37,5.0,1.0,183.0,,
1501168,Entire Apt: Sunny 2bd! 15min to NYC,85566336401,unconfirmed,Owens,Brooklyn,Crown Heights,40.66604,-73.95914,United States,US,True,flexible,Entire home/apt,2015.0,$52 ,$10 ,3.0,12.0,7/7/2019,0.13,5.0,1.0,33.0,,
1501720,Your Historic House in Brooklyn,70427003873,unconfirmed,Baker,Brooklyn,Flatbush,40.63593,-73.96076,United States,US,True,flexible,Entire home/apt,2015.0,$365 ,$73 ,4.0,9.0,1/2/2017,0.11,2.0,1.0,364.0,We ask that guests leave the apartment in the condition that they found it.,
1502824,"HOSTING YOUR COZY,  ECLECTIC MILIEU FOR NYC VISIT",14950604609,verified,Cole,Manhattan,Inwood,40.86658,-73.92558,United States,US,False,flexible,Private room,2019.0,$151 ,$30 ,7.0,46.0,5/25/2019,0.62,4.0,2.0,287.0,No Smoking and please clean dishes before departure.,
1503377,Charming private room in New-York,68958967655,verified,Stevens,Brooklyn,Williamsburg,40.71179,-73.96449,United States,US,True,moderate,Private room,2021.0,$244 ,$49 ,4.0,42.0,6/24/2019,0.47,4.0,2.0,111.0,,
1503929,Cozy bedroom near Times Square,73594612599,unconfirmed,Cameron,Manhattan,Hell's Kitchen,40.76186,-73.99165,United States,US,False,moderate,Private room,2019.0,$759 ,$152 ,2.0,118.0,7/1/2019,2.11,3.0,3.0,217.0,Can have friends but not parties. Ideal for students,
1504481,Artist's Flat in Historic Building #10263,62530366648,verified,Carroll,Brooklyn,Williamsburg,40.71417,-73.95917,United States,US,False,strict,Entire home/apt,2021.0,$865 ,$173 ,30.0,53.0,5/3/2019,0.6,3.0,1.0,422.0,"Shoes off apartment (slippers available to guests) No smoking of any substance on the property Respectful Friendly Quiet Leave things as they were found, clean after yourself  No dishes left in the sink  Please use black cups, bowls, utensils and plates and  Store dry foods in 1st tall pantry cabinet for your personal food storage and store food in the fridge on the right half of the 3rd row Guests may not have additional guests without clearing them with me first Reminder: The bedroom is lofted, open over the staircase located on the top penthouse level of the apartment & building (5th floor) all to yourself. There's no door.",
1505034,Queen size sofa bed in Harlem,79856284724,unconfirmed,Morrison,Manhattan,Harlem,40.82772,-73.93877,United States,US,False,strict,Private room,2012.0,"$1,070 ",$214 ,1.0,15.0,6/24/2019,0.21,2.0,1.0,85.0,No smoking.,
1505586,Bklyn 6 Beds 1 Bathroom Rental 2,74529552291,verified,Harper,Brooklyn,East Flatbush,40.63602,-73.94607,United States,US,False,strict,Entire home/apt,2021.0,$171 ,$34 ,3.0,64.0,5/11/2019,0.72,4.0,4.0,195.0,,
1506138,Bklyn 4 Beds 1 Bathroom Rental 3,85488369715,unconfirmed,Howard,Brooklyn,East Flatbush,40.63759,-73.9459,United States,US,False,strict,Entire home/apt,2021.0,$964 ,$193 ,3.0,51.0,4/27/2019,0.58,2.0,4.0,196.0,,
1506691,4 Beds 2 Bathrooms Rental 1,42892362187,verified,Alexander,Brooklyn,East Flatbush,40.63611,-73.94637,United States,US,False,moderate,Entire home/apt,2016.0,$900 ,$180 ,3.0,79.0,4/29/2019,0.88,1.0,4.0,220.0,,
1507243,Stylish & Quiet NYC Retreat!,35908966607,unconfirmed,Reed,Manhattan,Harlem,40.803,-73.95278,United States,US,True,strict,Private room,2007.0,$890 ,$178 ,3.0,202.0,6/19/2019,2.29,3.0,1.0,218.0,,
1507795,"Bright, new luxury apartment in doorman building",64456582552,verified,Hamilton,Manhattan,Upper West Side,40.79526,-73.9655,United States,US,False,flexible,Entire home/apt,2007.0,"$1,075 ",$215 ,1.0,23.0,12/31/2018,0.63,3.0,1.0,211.0,,
1508347,TIMES SQUARE MASTER BEDROOM!,24179987035,unconfirmed,Jones,Manhattan,Hell's Kitchen,40.75763,-73.99482,United States,US,True,moderate,Private room,2017.0,$857 ,$171 ,6.0,62.0,6/1/2019,0.76,,2.0,189.0,No smoking in building per MGL. ,
1508900,"Lincoln Center Studio, Clean&Sunny!",55119705995,verified,Morris,Manhattan,Upper West Side,40.77577,-73.98258,United States,US,True,strict,Entire home/apt,2012.0,$574 ,$115 ,2.0,36.0,8/23/2015,0.45,,1.0,266.0,"One week minimum stay please. No smoking, no pets. Antique furnishings so just be careful with glasses, coffee cups, etc..",
